Customer ID,Age,Number of Dependents,Population,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Female,Gender_Male,Gender_nan,Married_No,Married_Yes,Married_nan,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_nan,Phone Service_No,Phone Service_Yes,Phone Service_nan,Multiple Lines_No,Multiple Lines_Yes,Multiple Lines_nan,Internet Service_No,Internet Service_Yes,Internet Service_nan,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Internet Type_nan,Online Security_No,Online Security_Yes,Online Security_nan,Online Backup_No,Online Backup_Yes,Online Backup_nan,Device Protection Plan_No,Device Protection Plan_Yes,Device Protection Plan_nan,Premium Tech Support_No,Premium Tech Support_Yes,Premium Tech Support_nan,Streaming TV_No,Streaming TV_Yes,Streaming TV_nan,Streaming Movies_No,Streaming Movies_Yes,Streaming Movies_nan,Streaming Music_No,Streaming Music_Yes,Streaming Music_nan,Unlimited Data_No,Unlimited Data_Yes,Unlimited Data_nan,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Contract_nan,Paperless Billing_No,Paperless Billing_Yes,Paperless Billing_nan,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Payment Method_nan,Churn Category
4797-AXPXK,0.4548823155699731,0.2222222222222222,0.010732772949612956,0.5,0.6363636363636364,0.49295774647887325,0.8109621924384877,0.6941176470588235,0.7427860696517413,0.38832393454747155,0.0,0.0,0.4094949494949495,0.40285482999637073,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6164-HAQTX,0.08196721311475409,0.3333333333333333,0.028883506672365482,0.75,0.8181818181818182,1.0,0.45820756956879866,0.6,0.4611265939909204,0.26137370155187495,0.0,0.5333333333333333,0.0,0.3794528841827801,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1930-QPBVZ,0.16393442622950818,0.0,0.4149498978961865,0.75,0.0,0.28169014084507044,0.0,0.3058823529411765,0.4611265939909204,0.11470948506979753,0.0,0.0,0.0,0.08280161030541948,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1
0526-SXDJP,0.4548823155699731,0.0,0.12714061832169823,0.5,0.0,0.9577464788732394,0.45820756956879866,0.32941176470588235,0.6676616915422885,0.6793184339465654,0.0,0.0,0.35758417508417506,0.5979663789369108,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3671-SHRSP,0.4548823155699731,0.0,0.26687562330816356,1.0,0.0,0.44420649616221375,0.9933986797359471,0.0,0.017910447761194038,0.009007811777757233,0.0,0.0,0.09753647586980921,0.03537888506252729,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6101-IMRMM,0.4548823155699731,0.0,0.08949992876478131,0.5,0.09090909090909091,0.4507042253521127,0.7063412682536507,0.0,0.06218905472636816,0.08336992696681149,0.7039566177947378,0.0,0.3269444444444444,0.15463481290318265,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4
7131-ZQZNK,0.01639344262295082,0.2222222222222222,0.45180225103291066,0.5,0.09090909090909091,0.08450704225352113,0.5129025805161032,0.23911606548794143,0.3228855721393035,0.0383077563095128,0.0,0.0,0.0503591470258137,0.04252139575413239,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
7401-RUBNK,0.7704918032786885,0.0,0.3315002137056561,0.0,0.18181818181818182,0.7605633802816901,0.8565713142628525,0.3176470588235294,0.6686567164179105,0.5611364056577608,0.0,0.6,0.6608024691358024,0.6103405424662025,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
1775-KWJKQ,0.13114754098360656,0.0,0.6998717766063541,0.5,0.0,0.04225352112676056,0.45820756956879866,0.8588235294117647,0.6159203980099504,0.0347832116113525,0.0,0.0,0.007295173961840628,0.027135854048927998,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4078-SAYYN,0.7540983606557377,0.0,0.41865412926817686,0.25,0.0,0.04225352112676056,0.9901980396079215,0.27058823529411763,0.4611265939909204,0.0468706665434039,0.0,0.0,0.05555555555555555,0.05026685109023431,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
9774-NRNAU,0.9180327868852459,0.0,0.04982666096784917,0.5,0.7272727272727273,0.7887323943661971,0.45820756956879866,0.17647058823529413,0.7666666666666666,0.6411897938430248,0.0,0.0,0.21054457778019167,0.5984572645212654,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
2123-AGEEN,0.01639344262295082,0.0,0.3866172769150401,0.5,0.0,0.2676056338028169,0.6205241048209642,0.0,0.011442786069651727,0.045824859018212066,0.0,0.0,0.17407407407407408,0.08483372609755159,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7925-PNRGI,0.2459016393442623,0.0,0.2096476751315864,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
8290-YWKHZ,0.09836065573770492,0.0,0.13765493660065536,1.0,0.0,0.0,0.947389477895579,0.4823529411764706,0.4611265939909204,0.003056531385781639,0.0,0.0,0.013288439955106621,0.2528086748198647,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1
0742-MOABM,0.32786885245901637,0.0,0.009118107992591537,0.5623956981272019,0.0,0.2112676056338028,0.37987597519503896,0.35294117647058826,0.7696517412935323,0.17759082925025424,0.0,0.0,0.08525252525252525,0.15371576135768752,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,3
2957-LOLHO,0.7868852459016393,0.0,0.21063779265802346,0.5,0.09090909090909091,0.6901408450704225,0.6313262652530506,0.047058823529411764,0.764179104477612,0.26137370155187495,0.0,0.3333333333333333,0.44276094276094274,0.5431803699287003,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1
1237-WIYYZ,0.11475409836065574,0.2222222222222222,0.31442275727786484,0.5,0.0,0.6619718309859155,0.0,0.5647058823529412,0.2716417910447761,0.24146020153462142,0.0,0.0,0.0,0.2528086748198647,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1
5884-GCYMI,0.6229508196721312,0.0,0.29903595004036665,0.5623956981272019,0.0,0.9014084507042254,0.45820756956879866,0.2,0.6626865671641791,0.6286805491356198,0.0,0.0,0.7612514029180696,0.6816318475193971,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
8063-RJYNF,0.4548823155699731,0.0,0.0394168210096405,0.5623956981272019,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
3452-GWUIN,0.16393442622950818,0.0,0.5751341596618702,0.5,0.18181818181818182,0.9859154929577465,0.8127625525105021,0.8117647058823529,0.4611265939909204,0.5388393269853009,0.09439646515364532,0.0,0.8094079685746353,0.6305764016999528,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
3808-HFKDE,0.19672131147540983,0.0,0.2856247328679299,0.75,0.0,0.9859154929577465,0.0,0.09411764705882353,0.4611265939909204,0.4768420079504483,0.0,0.0,0.21054457778019167,0.34486510263439146,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1
6713-OKOMC,0.6885245901639344,0.0,0.018359690364249417,0.5,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3039-MJSLN,0.7049180327868853,0.0,0.03188488388659353,1.0,0.5454545454545454,0.44420649616221375,0.741748349669934,0.08235294117647059,0.49303482587064673,0.07329897383747803,0.0,0.0,0.21054457778019167,0.08384275605077113,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,-1
9039-ZVJDC,0.7540983606557377,0.0,0.25581041933798737,0.5623956981272019,0.0,0.9014084507042254,0.3916783356671334,0.3058823529411765,0.8875621890547264,0.8122226587778496,0.0,0.0,0.35709876543209873,0.6940001572171889,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8701-DGLVH,0.7049180327868853,0.0,0.13145272355986132,0.5623956981272019,0.0,0.056338028169014086,0.8387677535507101,0.0,0.013930348258706454,0.008458907275584727,0.0,0.0,0.05882435465768799,0.023443758895733226,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
8630-FJLIB,0.4098360655737705,0.2222222222222222,0.36633898466068293,0.5,0.9090909090909091,0.2112676056338028,0.14282856571314262,0.0,0.014427860696517405,0.032668484792456313,0.0,0.0,0.03205387205387205,0.2528086748198647,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1850-AKQEP,0.08196721311475409,0.0,0.2096476751315864,0.5623956981272019,0.45454545454545453,0.5915492957746479,0.9621924384876975,0.6,0.5338308457711444,0.36453036886382545,0.0,0.0,0.5803310886644221,0.43655282915676397,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2153-MREFK,0.26229508196721313,0.0,0.003922686042646151,0.5,0.0,0.4084507042253521,0.9413882776555311,0.2823529411764706,0.37213930348258706,0.18893870758990478,0.0,0.0,0.39612794612794616,0.2528086748198647,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1
8313-NDOIA,0.7049180327868853,0.1111111111111111,0.2340694305931519,0.5623956981272019,0.0,0.8450704225352113,0.641128225645129,0.0,0.4611265939909204,0.26137370155187495,0.0,0.0,0.5485549943883277,0.2870083408736258,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
2703-AMTUL,0.6721311475409836,0.0,0.07232749204540058,0.5623956981272019,0.0,0.22535211267605634,0.4522904580916183,0.2235294117647059,0.6497512437810945,0.26137370155187495,0.0,0.0,0.21054457778019167,0.14150885015696632,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
5789-LDFXO,0.4548823155699731,0.0,0.0016241629861803676,0.5,0.0,0.04225352112676056,0.5515103020604121,0.3176470588235294,0.6044776119402985,0.032853378940556524,0.0,0.0,0.030942760942760942,0.032787310231326694,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2
4522-AKYLR,0.4918032786885246,0.0,0.3218217219926865,0.5,0.0,0.0,0.861372274454891,0.10588235294117647,0.4611265939909204,0.007459323287417954,0.0,0.0,0.01208193041526375,0.008789109866382115,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
5168-MQQCA,0.06557377049180328,0.0,0.12409175096167545,0.5623956981272019,0.0,0.07042253521126761,0.6885377075415083,0.49411764705882355,0.7114427860696517,0.06168531015993343,0.0,0.4,0.05794612794612795,0.06671779012843305,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,-1
2121-JAFOM,0.32786885245901637,0.0,0.1960108277532412,0.5,0.9090909090909091,0.9295774647887324,0.0,0.07058823529411765,0.4611265939909204,0.26137370155187495,0.0,0.0,0.0,0.2927200078943099,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1732-FEKLD,0.5245901639344263,0.0,0.13750296813411217,0.5,0.0,0.8873239436619719,0.886377275455091,0.047058823529411764,0.963681592039801,0.845336045114172,0.0,0.0,0.7956902356902358,0.848682637034014,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
6860-YRJZP,0.03278688524590164,0.0,0.26037897136344207,0.5,0.6363636363636364,0.14084507042253522,0.03840768153630726,0.0,0.02338308457711444,0.024850929093094203,0.0,0.0,0.0059259259259259265,0.01954008954689672,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
8070-AAWZP,0.6065573770491803,0.3333333333333333,0.08146459609631002,1.0,0.18181818181818182,0.5211267605633803,0.45820756956879866,0.35294117647058826,0.6039800995024875,0.26137370155187495,0.0,0.0,0.14575196408529742,0.28103826900530027,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
7766-CLTIC,0.8360655737704918,0.0,0.3000142470437384,0.25,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,-1
5067-XJQFU,0.4426229508196721,0.0,0.03495274730493422,1.0,0.0,0.028169014084507043,0.27445489097819564,0.3058823529411765,0.6572139303482587,0.024983821762041232,0.0,0.0,0.21054457778019167,0.021312127968101637,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
4847-QNOKA,0.4548823155699731,0.0,0.0008168305076696585,1.0,0.2727272727272727,0.5633802816901409,0.40828165633126623,0.23911606548794143,0.9039800995024875,0.5125496903023019,0.0,0.0,0.23479517396184066,0.4406847979340993,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
0807-ZABDG,0.4098360655737705,0.0,0.48098969463836255,0.5,0.6363636363636364,0.6056338028169014,0.6445289057811562,0.0,0.06567164179104479,0.11495215863917907,0.0,0.0,0.39777777777777773,0.20153236583436335,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7233-IOQNP,0.4548823155699731,0.0,0.5852970508619462,0.5,0.0,0.44420649616221375,0.45820756956879866,0.23911606548794143,0.4611265939909204,0.26137370155187495,0.0,0.0,0.21054457778019167,0.2528086748198647,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1384-RCUXW,0.22950819672131148,0.0,0.003058365389181745,1.0,0.0,0.49295774647887325,0.8975795159031805,0.09411764705882353,0.5781094527363183,0.2990085051308126,0.0,0.0,0.4532323232323232,0.351255814109072,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9968-FFVVH,0.4548823155699731,0.0,0.2096476751315864,0.75,0.0,0.0,0.2930586117223445,0.17647058823529413,0.4611265939909204,0.00418323010076731,0.0,0.0,0.004110549943883277,0.004042488781550062,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
7989-CHGTL,0.08196721311475409,0.0,0.09649047822576816,0.5623956981272019,0.0,0.0,0.5225045009001801,0.0,0.022388059701492536,0.26137370155187495,0.0,0.0,0.0073288439955106624,0.002112396909845978,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,4
8096-LOIST,0.39344262295081966,0.0,0.01789428693546089,0.75,0.09090909090909091,1.0,0.7661532306461292,0.03529411764705882,0.7930348258706468,0.8199362115189054,0.0,0.0,0.7737373737373737,0.2528086748198647,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5364-EVNIB,0.4548823155699731,0.0,0.1695018283706131,0.5623956981272019,0.0,0.22535211267605634,0.6737347469493898,0.16470588235294117,0.3706467661691542,0.10577100859757788,0.0,0.0,0.1606509539842873,0.12421412312112917,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4789-KWMXN,0.21311475409836064,0.0,0.2280001899605832,0.5623956981272019,0.0,1.0,0.04500900180036007,0.18823529411764706,0.8263681592039801,0.8369233613756124,0.0,0.0,0.045454545454545456,0.6189916691615139,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1084-UQCHV,0.13114754098360656,0.1111111111111111,0.2096476751315864,1.0,0.36363636363636365,0.1267605633802817,0.08321664332866573,0.0,0.061194029850746255,0.02716210594434686,0.0,0.0,0.011672278338945005,0.2528086748198647,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0788-DXBFY,0.6721311475409836,0.0,0.5079640974497792,1.0,0.0,0.028169014084507043,0.9927985597119424,0.3058823529411765,0.617910447761194,0.027150550060090598,0.0,0.0,0.04177609427609427,0.031889165226902876,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
6791-YBNAK,0.2459016393442623,0.0,0.0006933561286033149,0.5,0.09090909090909091,0.0,0.22164432886577315,0.15294117647058825,0.5129353233830846,0.005887723028566145,0.0,0.0,0.0031088664421997756,0.004977429298259405,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2
4837-QUSFT,0.5081967213114754,0.0,0.2096476751315864,0.5623956981272019,0.18181818181818182,1.0,0.7689537907581515,0.18823529411764706,0.8980099502487562,0.9227315799204955,0.0,0.0,0.7765656565656566,0.898991301206391,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
5948-UJZLF,0.8032786885245902,0.0,0.5287362872204018,0.75,0.36363636363636365,0.7605633802816901,0.45820756956879866,0.24705882352941178,0.4611265939909204,0.5807929647776647,0.25065274151436034,0.0,0.35092592592592586,0.523638607858518,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
0913-XWSCN,0.13114754098360656,0.1111111111111111,0.06570736572161276,0.5,0.09090909090909091,0.44420649616221375,0.5935187037407481,0.23911606548794143,0.6691542288557214,0.6561142183599888,0.0,0.0,0.5660942760942761,0.6433193566137426,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1934-MKPXS,0.4548823155699731,0.0,0.018359690364249417,0.5,0.5454545454545454,0.4084507042253521,0.8001600320064013,0.0,0.029850746268656716,0.08008805583803272,0.0,0.0,0.3367003367003367,0.15809860862787864,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
